用户ID,行为时间,商品ID,行为类型,流量来源,设备类型
user_1768,2024-11-13 08:51:42,item_472,加购,广告,平板
user_5018,2025-03-02 03:11:30,item_382,加购,自然流量,平板
user_6235,2025-01-22 23:57:00,item_286,收藏,活动,手机
user_7425,2024-09-22 23:04:37,item_220,浏览,广告,电脑
user_1014,2025-01-21 03:12:03,item_393,浏览,广告,平板
user_3537,2025-05-31 10:58:46,item_300,收藏,活动,手机
user_3579,2025-06-19 03:18:49,item_437,加购,自然流量,手机
user_7842,2024-12-14 19:19:42,item_4,下单,活动,平板
user_4097,2024-08-25 11:50:08,item_268,下单,活动,平板
user_6119,2025-04-28 22:07:04,item_427,收藏,活动,平板
user_5860,2025-03-16 19:41:41,item_374,浏览,自然流量,电脑
user_1770,2024-12-25 20:32:43,item_53,浏览,活动,电脑
user_7056,2025-02-25 21:37:45,item_467,加购,自然流量,手机
user_4120,2024-08-23 06:15:30,item_2,浏览,活动,电脑
user_5663,2024-11-05 11:48:59,item_436,加购,自然流量,平板
user_2117,2025-01-09 01:56:45,item_292,浏览,自然流量,手机
user_2374,2025-05-31 09:14:00,item_307,浏览,广告,平板
user_4769,2025-06-23 06:26:48,item_315,浏览,活动,平板
user_4507,2024-07-21 13:00:05,item_448,浏览,自然流量,平板
user_6395,2024-09-04 12:14:23,item_179,加购,自然流量,电脑
user_4023,2024-08-26 01:29:48,item_305,加购,自然流量,手机
user_8994,2024-10-27 15:06:50,item_459,收藏,自然流量,平板
user_9592,2025-02-14 04:50:35,item_379,浏览,广告,电脑
user_750,2024-07-12 05:26:16,item_225,浏览,活动,平板
user_7659,2025-05-04 09:01:24,item_138,下单,活动,手机
user_9710,2025-02-08 19:37:18,item_138,浏览,活动,手机
user_1370,2025-04-26 07:52:04,item_393,下单,广告,平板
user_709,2025-03-20 21:08:11,item_106,收藏,自然流量,手机
user_3558,2024-11-06 22:53:49,item_467,加购,广告,平板
user_1128,2024-11-23 06:41:38,item_76,加购,广告,平板
user_5247,2024-11-26 17:53:10,item_427,收藏,活动,平板
user_7561,2025-04-17 03:02:44,item_126,加购,广告,手机
user_7858,2025-01-19 22:48:21,item_448,下单,自然流量,电脑
user_3930,2024-10-14 01:43:29,item_23,收藏,自然流量,电脑
user_4785,2025-03-30 09:40:10,item_142,下单,广告,手机
user_8067,2024-10-03 13:50:02,item_254,收藏,广告,平板
user_5910,2025-06-16 22:44:38,item_145,加购,广告,手机
user_6495,2025-01-09 14:28:22,item_294,收藏,活动,电脑
user_5754,2025-04-04 02:24:29,item_448,加购,广告,平板
user_7157,2025-04-09 20:15:56,item_375,浏览,广告,电脑
user_9794,2024-08-22 21:49:21,item_186,浏览,广告,手机
user_865,2024-09-30 17:38:03,item_381,浏览,自然流量,手机
user_6068,2025-01-01 04:32:10,item_284,浏览,广告,电脑
user_6737,2024-10-01 09:27:50,item_10,收藏,自然流量,平板
user_7495,2025-02-25 05:35:10,item_252,浏览,活动,电脑
user_4697,2024-09-07 12:27:15,item_343,浏览,活动,平板
user_6145,2024-12-18 22:43:02,item_342,浏览,活动,手机
user_4705,2025-02-04 08:09:21,item_320,收藏,活动,电脑
user_3980,2025-04-21 11:10:18,item_152,加购,活动,手机
user_6493,2024-07-26 06:54:04,item_161,浏览,活动,手机
user_7546,2025-05-01 04:15:54,item_229,浏览,广告,电脑
user_1577,2024-09-07 00:09:16,item_126,浏览,广告,电脑
user_2282,2024-08-04 09:11:47,item_205,下单,自然流量,平板
user_3805,2024-08-16 03:15:00,item_480,浏览,自然流量,平板
user_9823,2024-07-29 11:35:03,item_140,收藏,广告,手机
user_9831,2024-07-30 00:47:08,item_244,浏览,活动,电脑
user_6895,2024-07-14 23:05:01,item_479,收藏,活动,电脑
user_5598,2024-08-11 22:54:49,item_127,加购,自然流量,手机
user_5303,2025-01-18 20:08:34,item_11,浏览,自然流量,电脑
user_1903,2024-12-21 11:29:20,item_205,浏览,活动,手机
user_2112,2025-01-12 01:56:03,item_404,浏览,广告,平板
user_8185,2024-07-12 22:46:40,item_235,浏览,广告,平板
user_3626,2024-09-26 04:35:22,item_198,加购,自然流量,平板
user_7905,2025-03-24 07:07:32,item_423,浏览,活动,手机
user_2482,2024-11-08 06:42:47,item_301,下单,广告,手机
user_3841,2025-03-20 23:37:44,item_460,加购,广告,平板
user_9827,2025-01-27 08:06:28,item_363,加购,广告,手机
user_469,2024-12-05 04:23:04,item_205,浏览,自然流量,电脑
user_6110,2025-05-06 04:37:31,item_232,加购,自然流量,手机
user_9177,2025-06-18 06:00:57,item_296,浏览,活动,平板
user_9367,2025-04-11 02:33:18,item_61,浏览,自然流量,手机
user_2423,2025-02-20 04:19:16,item_190,收藏,活动,平板
user_8590,2024-07-16 01:39:03,item_188,浏览,广告,手机
user_2289,2025-03-13 16:51:45,item_232,浏览,广告,手机
user_8602,2025-06-17 12:28:13,item_199,收藏,活动,电脑
user_8034,2025-06-07 15:01:21,item_500,下单,自然流量,平板
user_4282,2025-06-10 17:08:31,item_59,下单,广告,平板
user_4226,2024-07-25 08:45:45,item_162,浏览,自然流量,手机
user_2124,2024-12-20 03:05:58,item_101,浏览,自然流量,手机
user_1783,2025-05-24 17:21:52,item_189,下单,自然流量,电脑
user_5723,2024-07-15 20:52:14,item_468,下单,自然流量,电脑
user_9547,2025-05-27 18:57:41,item_70,加购,广告,电脑
user_8892,2025-05-12 19:25:09,item_54,下单,自然流量,平板
user_5301,2024-12-31 21:40:17,item_500,浏览,广告,平板
user_1480,2024-10-17 19:12:33,item_329,收藏,活动,电脑
user_2902,2025-03-23 00:20:17,item_285,收藏,活动,平板
user_4099,2024-07-10 15:41:35,item_258,浏览,广告,电脑
user_5284,2025-05-02 12:58:02,item_192,加购,广告,手机
user_3867,2025-02-26 00:57:31,item_128,浏览,自然流量,平板
user_1482,2025-06-23 19:28:50,item_34,下单,广告,电脑
user_6231,2024-09-22 05:47:23,item_110,浏览,广告,电脑
user_174,2025-02-13 23:52:31,item_108,浏览,活动,电脑
user_1493,2024-08-24 07:32:31,item_468,加购,活动,手机
user_6497,2024-11-10 13:23:23,item_228,浏览,活动,平板
user_6209,2024-08-05 20:58:54,item_460,浏览,自然流量,手机
user_6737,2025-02-09 21:56:25,item_307,收藏,自然流量,平板
user_482,2025-02-22 05:07:14,item_255,下单,自然流量,手机
user_9185,2025-02-21 08:50:25,item_326,浏览,自然流量,平板
user_4639,2024-10-02 10:46:23,item_363,下单,活动,平板
user_8484,2025-03-23 08:20:40,item_308,下单,广告,手机
user_6130,2024-11-11 12:06:44,item_117,收藏,自然流量,平板
user_6922,2024-09-03 20:37:08,item_27,浏览,活动,电脑
user_5636,2025-02-13 23:04:05,item_434,浏览,自然流量,平板
user_5922,2024-10-28 06:47:13,item_116,加购,广告,平板
user_6226,2025-04-08 04:22:59,item_130,浏览,自然流量,手机
user_3179,2025-06-05 15:25:57,item_387,收藏,自然流量,平板
user_7291,2025-06-10 04:01:18,item_101,浏览,自然流量,手机
user_7553,2025-04-19 11:36:34,item_322,浏览,广告,平板
user_4290,2024-08-08 03:15:20,item_66,下单,广告,手机
user_568,2025-01-04 11:59:07,item_399,加购,广告,平板
user_6778,2024-08-05 06:34:41,item_145,浏览,自然流量,电脑
user_6844,2024-09-01 16:59:20,item_358,加购,自然流量,平板
user_7856,2024-09-02 19:27:14,item_254,下单,活动,手机
user_5042,2024-08-20 20:09:46,item_390,收藏,广告,电脑
user_6123,2025-06-13 05:48:20,item_82,收藏,广告,手机
user_8293,2025-01-03 19:33:52,item_436,下单,活动,平板
user_3197,2024-11-24 06:18:13,item_430,浏览,自然流量,手机
user_6036,2025-04-13 07:35:56,item_118,加购,活动,手机
user_1929,2024-10-03 12:00:49,item_13,收藏,活动,平板
user_7549,2024-10-01 15:42:17,item_128,收藏,活动,电脑
user_9466,2024-09-20 05:06:20,item_59,浏览,广告,电脑
user_8695,2025-01-29 04:27:00,item_467,加购,活动,平板
user_2342,2024-12-20 02:59:46,item_165,加购,自然流量,电脑
user_3339,2024-09-05 06:02:04,item_89,收藏,活动,手机
user_6107,2024-08-29 04:02:34,item_344,浏览,活动,电脑
user_2437,2024-07-04 23:42:27,item_473,浏览,活动,电脑
user_1896,2024-11-13 17:46:14,item_396,浏览,自然流量,平板
user_9963,2025-05-25 12:54:44,item_302,浏览,活动,手机
user_3637,2024-10-16 23:45:36,item_228,加购,广告,手机
user_8247,2024-08-23 18:31:13,item_251,浏览,自然流量,手机
user_7858,2024-08-21 17:00:47,item_335,浏览,活动,手机
user_3242,2024-08-09 12:45:45,item_79,收藏,自然流量,手机
user_1714,2024-11-19 13:14:40,item_488,浏览,广告,平板
user_8028,2024-09-03 01:27:46,item_386,收藏,广告,电脑
user_9507,2024-11-20 00:27:49,item_349,收藏,自然流量,手机
user_170,2025-03-17 09:34:22,item_250,浏览,广告,电脑
user_1555,2024-10-29 02:57:01,item_149,浏览,活动,电脑
user_2022,2025-03-19 17:14:09,item_357,浏览,广告,电脑
user_3521,2025-05-07 13:52:01,item_354,浏览,活动,手机
user_9724,2024-10-05 21:17:52,item_340,加购,自然流量,平板
user_1013,2025-02-11 05:07:27,item_334,浏览,广告,平板
user_2916,2025-06-03 01:10:31,item_429,浏览,活动,平板
user_234,2025-03-04 13:15:41,item_167,加购,广告,电脑
user_2516,2024-11-22 04:48:29,item_402,下单,自然流量,手机
user_7349,2025-05-22 18:11:54,item_110,浏览,广告,电脑
user_6078,2024-09-09 08:33:06,item_269,浏览,活动,手机
user_6883,2025-06-14 14:00:50,item_41,收藏,自然流量,电脑
user_2284,2024-09-10 11:57:52,item_284,下单,活动,平板
user_2080,2025-04-10 01:18:06,item_482,浏览,自然流量,平板
user_2501,2025-04-08 11:06:42,item_491,加购,广告,手机
user_9175,2024-06-27 05:42:05,item_425,收藏,活动,手机
user_596,2025-03-22 12:52:29,item_420,浏览,广告,手机
user_3932,2025-01-22 04:53:03,item_486,下单,广告,平板
user_3609,2025-05-09 17:33:04,item_478,收藏,广告,平板
user_4245,2024-09-10 13:51:34,item_19,浏览,活动,平板
user_532,2024-09-13 05:44:58,item_386,浏览,活动,电脑
user_4633,2024-10-17 05:40:56,item_399,收藏,广告,手机
user_1118,2024-10-18 23:54:47,item_343,浏览,广告,平板
user_9453,2024-10-21 22:53:00,item_271,浏览,自然流量,手机
user_8151,2024-12-15 15:01:02,item_479,收藏,广告,手机
user_8831,2025-06-02 07:49:47,item_177,加购,自然流量,电脑
user_8385,2025-06-13 01:24:06,item_339,浏览,活动,电脑
user_4745,2025-05-16 08:33:39,item_345,加购,自然流量,手机
user_352,2024-07-03 20:16:59,item_158,浏览,活动,平板
user_9057,2024-10-22 23:58:06,item_10,收藏,活动,手机
user_7747,2025-01-07 16:31:23,item_191,收藏,活动,平板
user_5434,2025-05-19 02:46:28,item_185,浏览,活动,电脑
user_3316,2025-01-14 01:01:26,item_405,浏览,自然流量,平板
user_9020,2025-01-06 11:33:29,item_28,浏览,广告,平板
user_2289,2025-01-10 03:54:25,item_305,加购,自然流量,手机
user_7982,2025-02-14 08:47:12,item_94,浏览,自然流量,手机
user_700,2025-02-06 22:40:16,item_109,加购,自然流量,手机
user_3181,2025-06-19 21:29:34,item_471,加购,活动,电脑
user_5956,2024-11-02 01:00:16,item_72,加购,广告,电脑
user_2803,2024-07-01 05:06:23,item_181,下单,自然流量,平板
user_7273,2024-10-09 21:11:55,item_348,浏览,自然流量,平板
user_4791,2024-12-24 02:16:00,item_36,浏览,活动,平板
user_7401,2024-07-04 17:36:27,item_105,浏览,自然流量,手机
user_2726,2025-05-05 01:34:05,item_497,收藏,自然流量,平板
user_2423,2024-08-30 04:50:20,item_90,收藏,广告,平板
user_8089,2024-06-30 15:52:44,item_181,收藏,广告,平板
user_2540,2025-05-26 17:07:13,item_57,收藏,活动,电脑
user_8488,2024-11-18 23:21:42,item_426,浏览,广告,电脑
user_5651,2025-02-20 01:08:31,item_2,加购,自然流量,电脑
user_6569,2025-03-18 22:45:23,item_228,加购,活动,平板
user_4707,2024-11-20 06:25:10,item_34,浏览,自然流量,平板
user_3673,2025-04-20 02:52:07,item_416,收藏,自然流量,平板
user_1551,2025-01-09 17:46:07,item_350,浏览,自然流量,手机
user_2629,2025-03-19 10:17:48,item_5,浏览,活动,电脑
user_9432,2024-11-09 07:55:40,item_477,收藏,自然流量,手机
user_714,2024-07-24 08:52:43,item_10,浏览,活动,电脑
user_1405,2025-02-19 08:37:25,item_155,加购,广告,手机
user_2539,2025-04-20 04:06:46,item_464,加购,自然流量,手机
user_9471,2025-06-01 10:49:45,item_63,浏览,活动,手机
user_490,2024-10-26 07:05:14,item_247,收藏,自然流量,电脑
user_8317,2024-09-08 05:36:15,item_107,浏览,广告,手机
user_6736,2025-04-28 16:33:14,item_444,收藏,广告,手机
user_5731,2025-03-18 11:08:49,item_344,下单,广告,平板
user_3908,2024-12-17 17:07:45,item_351,浏览,自然流量,平板
user_206,2025-01-05 14:29:17,item_226,浏览,自然流量,平板
user_3058,2024-10-04 14:35:29,item_143,收藏,广告,电脑
user_2410,2025-02-23 22:56:56,item_211,加购,自然流量,手机
user_4312,2025-03-26 06:40:37,item_194,加购,活动,电脑
user_8889,2025-06-12 15:25:49,item_194,下单,活动,平板
user_4562,2024-09-05 04:50:10,item_429,浏览,活动,平板
user_3872,2024-11-27 22:23:20,item_281,浏览,广告,手机
user_218,2024-12-09 12:52:10,item_71,浏览,自然流量,电脑
user_7169,2025-02-28 03:06:58,item_165,收藏,自然流量,手机
user_3197,2025-03-09 04:01:30,item_332,浏览,广告,平板
user_2242,2024-09-15 21:33:45,item_475,浏览,自然流量,电脑
user_2141,2024-08-27 18:34:05,item_124,下单,活动,手机
user_6909,2025-06-02 11:55:20,item_439,浏览,自然流量,电脑
user_8899,2025-02-13 18:55:14,item_434,下单,广告,电脑
user_4411,2025-04-10 11:01:23,item_329,下单,活动,手机
user_2153,2024-10-27 13:56:40,item_99,浏览,自然流量,电脑
user_7381,2024-12-04 11:28:43,item_481,收藏,广告,手机
user_2874,2024-09-25 04:57:50,item_89,浏览,广告,手机
user_3683,2024-10-08 17:39:33,item_398,收藏,广告,手机
user_4857,2024-09-06 11:50:52,item_416,加购,广告,平板
user_2469,2024-12-19 07:51:40,item_66,收藏,自然流量,平板
user_6097,2025-06-19 10:37:05,item_186,下单,活动,平板
user_8155,2025-01-06 01:25:15,item_203,加购,自然流量,手机
user_8890,2024-12-27 19:11:22,item_441,收藏,自然流量,电脑
user_3592,2024-10-28 12:04:30,item_72,浏览,广告,电脑
user_1041,2025-05-01 07:37:55,item_210,浏览,广告,平板
user_8610,2024-08-31 20:47:23,item_119,浏览,活动,电脑
user_767,2024-08-27 19:07:27,item_264,下单,广告,平板
user_3649,2025-06-15 20:33:25,item_54,浏览,自然流量,手机
user_5020,2024-11-12 22:54:25,item_197,浏览,活动,手机
user_32,2025-02-01 22:41:48,item_95,加购,活动,手机
user_7721,2024-08-25 07:24:23,item_302,浏览,广告,手机
user_7659,2024-07-03 11:06:14,item_52,收藏,自然流量,平板
user_3867,2024-12-06 03:03:16,item_459,加购,自然流量,平板
user_3298,2024-07-27 22:27:38,item_17,浏览,自然流量,平板
user_1212,2025-06-05 16:06:37,item_497,收藏,自然流量,平板
user_9575,2024-11-28 18:01:23,item_64,下单,活动,电脑
user_4930,2024-11-09 07:15:51,item_219,加购,自然流量,电脑
user_5870,2025-01-23 10:19:25,item_416,浏览,活动,平板
user_3772,2024-07-29 03:55:42,item_242,浏览,自然流量,平板
user_3234,2024-08-20 16:56:47,item_469,收藏,广告,平板
user_4471,2025-05-07 00:55:59,item_19,加购,活动,电脑
user_4927,2025-02-16 10:48:11,item_348,加购,广告,平板
user_2436,2024-08-17 14:57:10,item_365,收藏,广告,手机
user_1338,2024-07-07 10:32:55,item_324,浏览,活动,平板
user_9057,2025-03-07 16:29:14,item_322,浏览,自然流量,手机
user_3711,2024-11-16 21:54:36,item_202,收藏,活动,电脑
user_5826,2025-02-04 01:38:33,item_21,浏览,自然流量,平板
user_6788,2025-04-04 06:19:44,item_384,收藏,自然流量,电脑
user_3722,2025-06-21 20:04:33,item_198,浏览,自然流量,手机
user_8294,2024-08-26 21:13:12,item_106,浏览,广告,手机
user_2358,2024-08-24 06:13:33,item_102,收藏,广告,平板
user_2767,2025-02-11 18:25:14,item_99,下单,广告,平板
user_9703,2024-10-15 15:50:51,item_41,浏览,自然流量,平板
user_9760,2024-08-11 02:24:23,item_477,加购,活动,电脑
user_7525,2024-07-24 08:32:49,item_379,浏览,广告,手机
user_9783,2024-10-29 22:18:54,item_75,浏览,自然流量,手机
user_1125,2025-06-20 12:31:01,item_119,浏览,广告,平板
user_735,2025-05-28 11:06:01,item_138,收藏,广告,手机
user_4502,2025-06-22 09:58:10,item_413,加购,自然流量,电脑
user_2172,2025-04-21 03:33:56,item_51,下单,自然流量,电脑
user_8223,2024-12-03 01:54:16,item_116,浏览,广告,电脑
user_1597,2024-09-19 10:58:12,item_333,加购,自然流量,手机
user_8727,2024-07-12 23:30:14,item_371,下单,活动,平板
user_9042,2024-08-24 12:59:13,item_396,加购,活动,平板
user_9297,2025-02-11 08:00:41,item_411,收藏,广告,平板
user_8509,2024-10-28 01:15:25,item_39,浏览,自然流量,手机
user_3171,2024-10-27 07:09:40,item_111,加购,自然流量,平板
user_2378,2025-04-16 19:36:07,item_21,浏览,活动,电脑
user_5460,2025-03-11 20:24:41,item_421,浏览,自然流量,手机
user_5022,2025-03-25 22:40:01,item_23,加购,活动,手机
user_1258,2025-02-07 12:14:00,item_295,下单,活动,平板
user_1841,2024-11-29 20:38:25,item_402,浏览,广告,平板
user_6337,2024-09-24 23:33:26,item_353,浏览,活动,手机
user_9661,2024-12-12 22:27:11,item_250,加购,活动,平板
user_3583,2024-09-29 13:17:01,item_267,浏览,活动,手机
user_6954,2024-12-23 13:39:35,item_90,加购,广告,手机
user_5403,2025-03-13 05:21:20,item_478,下单,自然流量,手机
user_2322,2025-04-02 08:24:48,item_366,收藏,广告,手机
user_592,2025-05-08 03:25:48,item_386,浏览,活动,平板
user_5437,2024-08-25 12:36:39,item_262,浏览,自然流量,手机
user_5878,2025-03-04 10:29:56,item_422,收藏,活动,手机
user_4394,2024-12-02 08:07:42,item_466,浏览,活动,平板
user_7543,2024-09-01 14:09:52,item_184,浏览,活动,平板
user_7717,2025-05-13 16:45:14,item_108,收藏,广告,手机
user_4028,2025-02-23 09:03:04,item_63,加购,广告,手机
user_895,2025-04-03 07:53:09,item_222,浏览,广告,平板
user_402,2024-10-19 20:42:38,item_58,下单,自然流量,电脑
user_8694,2025-03-11 13:19:32,item_276,下单,广告,手机
user_646,2025-04-19 08:08:14,item_383,下单,活动,手机
user_4965,2024-09-04 12:18:07,item_349,收藏,广告,手机
user_6540,2024-07-13 06:03:52,item_192,浏览,活动,电脑
